latency,FF,LUT,solution
236,3256,4562,sol_8_1_2_1_1_1_2_2_0_1_0_
236,3080,4082,sol_8_1_2_1_2_2_1_2_0_0_1_
269,2241,2854,sol_4_0_1_2_1_2_1_2_0_1_0_
241,1560,1913,sol_1_0_2_1_2_1_1_1_0_0_1_
386,2293,2917,sol_4_1_1_1_2_1_1_2_0_1_1_
609,1931,2289,sol_1_0_2_1_1_2_1_2_0_1_1_
217,2112,2708,sol_4_0_1_1_2_2_1_1_0_1_1_
561,1701,2122,sol_1_0_2_1_2_2_2_1_0_1_0_
236,2219,2757,sol_4_1_2_1_2_1_2_1_0_1_0_
217,1182,1410,sol_2_0_2_1_1_1_1_1_0_0_0_
209,5036,6647,sol_16_0_1_1_2_2_2_1_0_1_2_
386,3125,4204,sol_8_1_2_2_2_1_2_2_0_1_1_
236,3080,4082,sol_8_1_2_2_2_2_1_2_0_0_1_
213,3448,4582,sol_8_0_1_2_1_1_1_1_0_1_2_
236,3057,3993,sol_8_1_2_1_2_1_1_2_0_0_1_
234,4549,5875,sol_16_0_1_2_2_2_2_2_0_1_0_
209,4488,5947,sol_16_0_1_1_2_2_2_1_0_1_1_
393,1950,2395,sol_2_0_1_1_1_1_1_2_0_1_1_
413,2481,3283,sol_4_0_1_1_1_1_2_1_0_1_1_
235,4775,6126,sol_16_0_1_1_2_1_2_2_0_0_1_
379,1159,1347,sol_1_1_1_1_2_1_2_1_0_0_0_
386,3409,4721,sol_8_1_2_1_1_1_2_2_0_1_1_
66,4217,5543,sol_16_1_2_1_1_2_1_1_0_0_1_
235,4672,6095,sol_16_1_1_2_2_1_1_2_0_0_1_
194,3542,4608,sol_8_1_1_1_2_1_1_2_0_1_2_
225,1750,2194,sol_2_0_2_1_2_1_1_1_0_1_1_
545,1701,2147,sol_1_0_1_2_2_2_2_1_0_1_1_
234,4343,5813,sol_16_1_1_1_2_1_2_1_0_1_0_
384,4725,6436,sol_16_1_2_2_1_1_2_2_0_1_1_
236,2277,2830,sol_4_1_1_1_1_1_1_2_0_0_1_
225,1560,1910,sol_1_0_1_2_1_1_1_1_0_1_1_
386,1861,2208,sol_1_1_2_1_1_2_1_2_0_1_1_
287,3178,4180,sol_8_0_2_2_2_1_2_2_0_0_1_
59,3516,4626,sol_16_0_2_2_2_1_1_1_0_0_0_
561,1847,2246,sol_1_0_2_2_1_1_2_2_0_1_0_
58,4258,5447,sol_16_0_2_1_1_2_1_1_0_1_1_
236,2507,3180,sol_4_1_1_2_1_1_2_2_0_1_0_
209,4488,5947,sol_16_1_1_2_2_2_2_1_0_1_1_
579,3157,4690,sol_8_0_1_2_1_2_2_2_0_0_0_
236,3017,4019,sol_8_1_1_1_2_2_2_2_0_1_0_
413,2480,3313,sol_4_0_2_2_1_2_2_1_0_0_1_
194,2110,2711,sol_4_1_2_2_2_2_1_1_0_1_1_
225,1558,1915,sol_1_0_2_1_1_2_1_1_0_1_0_
236,2281,2870,sol_4_1_1_2_2_2_1_2_0_0_1_
269,2229,2833,sol_4_0_1_1_2_2_2_1_0_0_1_
194,2894,3881,sol_8_1_1_1_2_1_1_1_0_1_1_
194,2282,2877,sol_2_1_1_1_1_2_1_1_0_1_2_
236,2927,3891,sol_8_1_1_2_2_2_2_1_0_1_0_
225,2108,2610,sol_1_0_2_1_1_1_1_1_0_1_2_
579,2598,3812,sol_8_0_2_1_1_2_1_2_0_0_0_
195,2077,2681,sol_4_1_2_1_1_1_1_1_0_1_0_
236,3147,4503,sol_8_1_2_2_1_1_2_1_0_0_1_
59,3516,4626,sol_16_0_1_1_2_1_1_1_0_0_0_
581,1762,2370,sol_4_0_2_2_1_2_1_2_0_0_0_
195,2797,3792,sol_8_1_2_1_2_1_1_1_0_1_0_
429,2487,3335,sol_4_0_2_1_1_1_2_1_0_1_0_
394,3946,5680,sol_16_0_1_1_2_1_2_1_0_0_0_
578,1398,1678,sol_2_1_2_2_2_1_1_2_0_0_0_
195,1561,1924,sol_1_1_1_2_1_2_1_1_0_1_0_
234,4343,5813,sol_16_0_2_2_1_2_2_1_0_1_0_
545,1700,2115,sol_1_0_1_2_2_2_2_1_0_0_1_
225,2108,2610,sol_1_0_2_2_2_1_1_1_0_1_2_
235,4569,6064,sol_16_0_1_2_2_1_2_1_0_0_1_
386,1828,2215,sol_1_1_1_2_2_1_2_2_0_1_1_
236,1914,2196,sol_1_1_1_1_2_1_2_2_0_1_0_
236,1772,2074,sol_1_1_1_1_1_2_2_1_0_1_0_
66,4217,5543,sol_16_1_1_1_1_1_1_1_0_0_1_
545,1700,2115,sol_1_0_2_2_2_1_2_1_0_0_1_
578,1444,1742,sol_2_1_2_1_2_2_2_2_0_0_0_
236,2507,3180,sol_4_1_1_1_1_1_2_2_0_1_0_
473,1963,2497,sol_2_0_2_1_1_1_2_1_0_1_0_
309,2316,2878,sol_4_0_1_2_2_1_1_2_0_1_0_
194,3844,5298,sol_8_1_2_1_1_2_2_2_0_1_2_
194,1887,2363,sol_2_1_2_1_1_2_2_1_0_1_1_
391,3433,4984,sol_8_0_1_2_1_2_2_1_0_0_1_
576,4334,6439,sol_16_1_2_2_1_2_2_2_0_0_0_
384,4661,6380,sol_16_0_1_2_2_1_2_2_0_1_1_
561,1847,2245,sol_1_0_2_1_2_1_2_2_0_1_0_
194,1805,2241,sol_2_1_1_2_2_1_2_1_0_1_1_
565,2675,3506,sol_4_0_2_1_1_2_2_2_0_1_1_
457,1961,2487,sol_2_0_2_1_1_2_2_1_0_1_1_
217,2201,2772,sol_4_0_2_2_2_1_2_1_0_1_1_
593,1174,1390,sol_1_0_2_2_2_1_1_2_0_0_0_
247,2960,3949,sol_8_0_2_2_1_2_1_2_0_1_0_
241,1010,1218,sol_1_0_2_2_1_1_1_1_0_0_0_
217,2112,2708,sol_4_0_1_1_1_2_1_1_0_1_1_
236,1897,2292,sol_2_1_2_1_2_1_1_2_0_0_1_
257,2916,3636,sol_4_0_1_1_2_1_2_2_0_1_2_
235,4672,6095,sol_16_0_1_2_2_2_1_2_0_0_1_
58,4136,5407,sol_16_1_1_1_1_2_1_1_0_1_0_
593,1300,1523,sol_1_0_1_1_1_1_2_2_0_0_0_
194,3019,3871,sol_4_1_1_2_1_2_2_2_0_1_2_
225,2108,2610,sol_1_0_2_1_2_1_1_1_0_1_2_
386,2293,2917,sol_4_1_2_2_1_1_1_2_0_1_1_
234,4446,5844,sol_16_0_2_2_2_1_1_2_0_1_0_
213,3557,4646,sol_8_0_2_1_2_2_2_1_0_1_2_
217,1182,1410,sol_2_0_2_2_2_2_1_1_0_0_0_
393,1897,2359,sol_2_0_2_1_2_2_1_2_0_1_1_
394,3946,5680,sol_16_1_1_1_1_1_2_1_0_0_0_
384,4670,6449,sol_16_0_2_1_1_2_1_2_0_1_1_
199,2246,3090,sol_8_0_1_2_1_2_1_1_0_0_0_
211,2801,3787,sol_8_0_2_2_1_2_1_1_0_1_0_
391,3434,4986,sol_8_0_2_1_1_1_2_1_0_1_1_
384,4661,6380,sol_16_1_1_2_2_1_2_2_0_1_1_
457,1961,2487,sol_2_0_2_2_1_2_2_1_0_1_1_
473,1966,2414,sol_2_0_1_2_1_1_1_2_0_0_1_
194,2801,3497,sol_4_1_2_1_2_1_1_2_0_1_2_
407,2899,4326,sol_8_0_2_2_1_2_2_1_0_0_0_
407,3566,5087,sol_8_0_2_2_1_1_2_2_0_1_0_
545,1700,2116,sol_1_0_2_2_1_2_2_1_0_0_1_
379,1277,1553,sol_2_1_1_2_2_1_2_1_0_0_0_
236,1896,2307,sol_2_1_2_1_1_2_1_2_0_0_1_
413,2480,3313,sol_4_0_1_1_1_2_2_1_0_0_1_
58,4258,5447,sol_16_1_2_2_1_2_1_1_0_1_1_
194,2110,2711,sol_4_1_1_2_2_1_1_1_0_1_1_
237,2114,2335,sol_1_1_2_1_2_2_2_2_0_1_0_
236,3154,4502,sol_8_1_1_1_1_2_2_1_0_1_0_
194,2528,3085,sol_2_1_2_1_2_1_2_2_0_1_2_
58,4806,6147,sol_16_1_2_1_1_1_1_1_0_1_2_
386,1828,2216,sol_1_1_2_2_1_1_2_2_0_1_1_
58,4258,5447,sol_16_0_1_1_2_2_1_1_0_1_1_
209,4488,5947,sol_16_1_2_1_2_1_2_1_0_1_1_
195,2077,2681,sol_4_1_1_2_2_1_1_1_0_1_0_
569,2121,2642,sol_2_0_1_1_1_2_2_2_0_1_1_
394,3946,5680,sol_16_0_2_2_1_1_2_1_0_0_0_
413,3029,3983,sol_4_0_2_1_1_1_2_1_0_1_2_
58,4136,5407,sol_16_1_1_2_2_1_1_1_0_1_0_
269,2241,2854,sol_4_0_2_1_2_2_1_2_0_1_0_
387,3142,4217,sol_8_0_2_2_2_1_2_2_0_1_1_
234,4343,5813,sol_16_1_1_2_1_2_2_1_0_1_0_
457,1961,2487,sol_2_0_2_2_1_1_2_1_0_1_1_
386,3090,4242,sol_8_1_2_2_2_2_2_2_0_1_1_
236,1915,2361,sol_2_1_1_2_1_1_2_1_0_0_1_
61,4808,6139,sol_16_0_2_2_1_1_2_1_0_1_2_
237,1971,2198,sol_1_1_1_1_1_2_1_2_0_1_0_
391,3434,4986,sol_8_0_2_2_1_2_2_1_0_1_1_
545,1701,2147,sol_1_0_2_1_2_2_2_1_0_1_1_
194,2353,2941,sol_2_1_1_1_2_2_2_1_0_1_2_
236,2057,2475,sol_2_1_2_1_1_1_2_2_0_0_1_
625,1382,1590,sol_1_0_2_2_1_2_1_2_0_0_0_
578,2598,3821,sol_8_1_2_1_1_2_1_2_0_0_0_
234,4446,5844,sol_16_1_1_1_2_2_1_2_0_1_0_
194,1666,2086,sol_1_1_2_2_2_2_2_1_0_1_1_
579,2598,3812,sol_8_0_2_2_1_2_1_2_0_0_0_
59,3516,4626,sol_16_1_2_2_2_2_1_1_0_0_0_
217,1732,2135,sol_2_0_1_2_1_1_1_1_0_0_1_
593,1300,1523,sol_1_0_1_2_1_1_2_2_0_0_0_
581,1887,2440,sol_4_0_1_1_2_1_2_2_0_0_0_
593,1300,1522,sol_1_0_1_1_2_1_2_2_0_0_0_
194,3442,4581,sol_8_1_2_1_2_1_1_1_0_1_2_
236,2324,2802,sol_4_1_1_1_1_1_1_2_0_1_0_
217,1182,1410,sol_2_0_1_2_2_2_1_1_0_0_0_
609,2479,2989,sol_1_0_2_1_1_2_1_2_0_1_2_
61,5014,6201,sol_16_1_1_2_1_1_2_2_0_1_2_
241,1010,1218,sol_1_0_1_2_2_2_1_1_0_0_0_
389,2318,2928,sol_4_0_2_1_1_1_1_2_0_1_1_
217,1731,2142,sol_2_0_2_2_2_2_1_1_0_1_0_
236,2336,3084,sol_4_1_2_2_1_2_2_1_0_1_0_
59,3516,4626,sol_16_1_1_2_2_2_1_1_0_0_0_
386,1973,2369,sol_1_1_1_1_1_2_2_2_0_1_1_
236,3147,4503,sol_8_1_2_1_1_1_2_1_0_0_1_
379,1159,1347,sol_1_1_1_2_2_1_2_1_0_0_0_
213,3448,4582,sol_8_0_2_1_1_2_1_1_0_1_2_
194,2424,3005,sol_2_1_1_1_1_2_1_2_0_1_2_
194,2110,2711,sol_4_1_2_2_1_2_1_1_0_1_1_
58,5012,6209,sol_16_0_1_2_1_2_1_2_0_1_2_
194,2894,3881,sol_8_1_1_1_1_2_1_1_0_1_1_
217,2112,2708,sol_4_0_1_2_1_1_1_1_0_1_1_
413,2636,3441,sol_4_0_2_2_1_2_2_2_0_0_1_
389,2336,2972,sol_4_0_1_2_2_2_2_2_0_1_1_
194,1805,2241,sol_2_1_1_2_2_2_2_1_0_1_1_
585,1370,1669,sol_2_0_2_2_2_2_1_2_0_0_0_
561,1701,2122,sol_1_0_1_1_2_1_2_1_0_1_0_
61,4808,6139,sol_16_1_2_2_1_1_2_1_0_1_2_
234,4343,5813,sol_16_0_1_1_2_2_2_1_0_1_0_
407,2899,4326,sol_8_0_2_2_1_1_2_1_0_0_0_
257,2853,3572,sol_4_0_1_2_1_1_1_2_0_1_2_
401,1713,2042,sol_1_0_1_2_1_1_1_2_0_1_1_
407,2456,3446,sol_8_0_2_1_2_2_2_1_0_0_0_
393,2013,2459,sol_2_0_1_2_2_1_2_2_0_1_1_
407,3448,5027,sol_8_0_2_2_1_1_2_1_0_1_0_
581,1823,2376,sol_4_0_1_1_2_1_1_2_0_0_0_
384,4670,6449,sol_16_0_1_1_1_2_1_2_0_1_1_
235,4775,6126,sol_16_0_2_2_1_1_2_2_0_0_1_
581,1833,2434,sol_4_0_2_1_2_2_2_2_0_0_0_
593,1174,1390,sol_1_0_2_1_2_1_1_2_0_0_0_
217,2749,3472,sol_4_0_1_1_2_2_2_1_0_1_2_
58,4136,5407,sol_16_0_1_2_2_1_1_1_0_1_0_
236,2927,3891,sol_8_1_1_2_2_1_2_1_0_1_0_
235,4775,6126,sol_16_0_2_1_1_1_2_2_0_0_1_
194,1666,2087,sol_1_1_1_2_1_1_2_1_0_1_1_
205,1526,1974,sol_4_0_2_1_1_1_1_1_0_0_0_
234,4549,5875,sol_16_1_2_1_1_2_2_2_0_1_0_
313,1822,2252,sol_2_0_1_1_2_1_2_1_0_1_0_
194,2282,2877,sol_2_1_1_1_1_1_1_1_0_1_2_
545,2395,2970,sol_1_0_2_1_2_1_2_2_0_1_2_
473,1963,2497,sol_2_0_2_2_1_1_2_1_0_1_0_
429,2487,3335,sol_4_0_2_1_1_2_2_1_0_1_0_
578,1425,1654,sol_1_1_2_2_2_2_2_2_0_0_0_
196,1012,1221,sol_1_1_2_1_2_2_1_1_0_0_0_
195,1733,2152,sol_2_1_2_1_2_1_1_1_0_1_0_
225,2108,2610,sol_1_0_2_2_1_1_1_1_0_1_2_
58,4806,6147,sol_16_1_2_2_1_1_1_1_0_1_2_
236,1976,2282,sol_2_1_1_1_1_1_1_2_0_1_0_
196,1184,1420,sol_2_1_2_2_1_1_1_1_0_0_0_
578,1992,2767,sol_4_1_1_2_1_1_2_2_0_0_0_
237,2019,2346,sol_1_1_2_2_2_2_2_2_0_0_1_
58,4136,5407,sol_16_0_2_2_1_2_1_1_0_1_0_
236,1976,2282,sol_2_1_2_1_1_1_1_2_0_1_0_
576,4334,6439,sol_16_1_1_2_1_2_2_2_0_0_0_
581,1823,2376,sol_4_0_2_1_2_1_1_2_0_0_0_
236,2336,3084,sol_4_1_2_1_1_1_2_1_0_1_0_
196,1012,1221,sol_1_1_1_2_1_1_1_1_0_0_0_
194,2435,3063,sol_2_1_1_2_1_1_2_1_0_1_2_
561,1152,1389,sol_1_0_2_2_2_1_2_1_0_0_0_
578,1177,1399,sol_1_1_2_1_1_1_1_2_0_0_0_
384,4670,6449,sol_16_0_1_2_2_1_1_2_0_1_1_
387,3058,4153,sol_8_0_1_2_2_1_1_2_0_1_1_
194,1562,1919,sol_1_1_2_2_2_1_1_1_0_1_1_
234,4343,5813,sol_16_0_2_1_2_1_2_1_0_1_0_
194,2214,2786,sol_1_1_2_1_2_2_2_1_0_1_2_
237,1916,2209,sol_1_1_1_1_2_2_1_2_0_0_1_
61,4808,6139,sol_16_0_2_1_1_2_2_1_0_1_2_
59,3516,4626,sol_16_0_1_2_2_1_1_1_0_0_0_
429,2621,3431,sol_4_0_1_1_1_1_2_2_0_1_0_
213,3009,3946,sol_8_0_1_1_2_2_2_1_0_1_1_
576,4231,6408,sol_16_1_1_2_1_2_1_2_0_0_0_
269,2229,2833,sol_4_0_2_2_2_1_2_1_0_0_1_
386,1973,2369,sol_1_1_2_2_1_2_2_2_0_1_1_
234,4549,5875,sol_16_0_2_2_2_2_2_2_0_1_0_
194,3576,4709,sol_8_1_2_1_2_2_1_2_0_1_2_
545,1701,2148,sol_1_0_1_2_1_1_2_1_0_1_1_
236,3017,4019,sol_8_1_2_2_2_2_2_2_0_1_0_
391,3982,5686,sol_8_0_2_1_1_1_2_1_0_1_2_
236,3032,4018,sol_8_1_1_1_2_2_2_1_0_0_1_
236,1700,2067,sol_1_1_1_2_1_1_2_1_0_0_1_
236,2976,3900,sol_8_1_2_1_2_1_1_2_0_1_0_
236,2129,2474,sol_2_1_2_2_1_1_2_2_0_1_0_
578,1398,1678,sol_2_1_1_2_2_1_1_2_0_0_0_
236,3122,4146,sol_8_1_1_2_2_2_2_2_0_0_1_
349,2351,2938,sol_4_0_1_2_1_1_1_2_0_0_1_
237,2019,2346,sol_1_1_2_1_2_2_2_2_0_0_1_
236,1914,2197,sol_1_1_2_1_1_1_2_2_0_1_0_
236,3147,4503,sol_8_1_1_1_1_2_2_1_0_0_1_
235,4672,6095,sol_16_1_1_2_1_2_1_2_0_0_1_
379,1815,2515,sol_4_1_1_2_1_1_2_1_0_0_0_
237,2019,2346,sol_1_1_1_2_2_2_2_2_0_0_1_
225,2369,2958,sol_2_0_2_2_2_2_2_1_0_1_2_
625,1495,1743,sol_1_0_1_2_2_2_2_2_0_0_0_
236,2324,2802,sol_4_1_1_2_1_1_1_2_0_1_0_
585,1574,1941,sol_2_0_1_2_1_2_2_2_0_0_0_
236,1825,2243,sol_2_1_2_1_2_1_2_1_0_0_1_
393,1950,2395,sol_2_0_2_1_1_1_1_2_0_1_1_
196,2248,3092,sol_8_1_1_1_2_1_1_1_0_0_0_
225,1560,1910,sol_1_0_2_2_1_1_1_1_0_1_1_
236,1772,2073,sol_1_1_2_2_2_1_2_1_0_1_0_
194,1666,2086,sol_1_1_1_1_2_1_2_1_0_1_1_
401,1719,2048,sol_1_0_2_2_1_1_1_2_0_1_0_
386,3429,4789,sol_8_1_1_2_1_2_2_2_0_1_1_
609,2479,2989,sol_1_0_1_1_1_2_1_2_0_1_2_
194,2110,2711,sol_4_1_2_2_2_1_1_1_0_1_1_
194,2252,2742,sol_1_1_1_1_2_1_1_2_0_1_2_
199,2246,3090,sol_8_0_2_1_1_2_1_1_0_0_0_
61,5014,6201,sol_16_0_2_2_1_2_2_2_0_1_2_
209,5036,6647,sol_16_1_2_1_2_2_2_1_0_1_2_
194,2252,2742,sol_1_1_2_1_1_1_1_2_0_1_2_
578,2594,3767,sol_8_1_1_1_1_1_1_2_0_0_0_
199,2892,3873,sol_8_0_2_2_1_2_1_1_0_0_1_
247,3089,4056,sol_8_0_2_1_2_2_1_2_0_0_1_
194,2894,3881,sol_8_1_2_2_1_1_1_1_0_1_1_
625,1382,1590,sol_1_0_1_1_2_2_1_2_0_0_0_
225,2440,3022,sol_2_0_1_2_2_2_1_2_0_1_2_
236,3056,3964,sol_8_1_1_2_2_1_2_2_0_1_0_
213,3009,3946,sol_8_0_2_1_2_2_2_1_0_1_1_
195,2077,2681,sol_4_1_2_2_1_2_1_1_0_1_0_
66,4217,5543,sol_16_1_1_2_2_2_1_1_0_0_1_
313,1902,2337,sol_2_0_2_1_1_2_1_2_0_0_1_
473,1966,2414,sol_2_0_2_2_2_1_1_2_0_0_1_
473,1414,1796,sol_2_0_2_2_1_2_2_1_0_0_0_
236,1738,2050,sol_1_1_1_1_1_1_1_2_0_0_1_
61,5014,6201,sol_16_0_1_1_1_2_2_2_0_1_2_
194,2871,3603,sol_4_1_2_1_2_2_2_2_0_1_2_
205,2108,2705,sol_4_0_2_1_2_1_1_1_0_0_1_
561,1701,2123,sol_1_0_1_1_1_1_2_1_0_1_0_
196,1528,1981,sol_4_1_1_1_1_1_1_1_0_0_0_
195,1561,1924,sol_1_1_2_1_1_2_1_1_0_1_0_
217,2112,2708,sol_4_0_1_1_1_1_1_1_0_1_1_
581,1823,2376,sol_4_0_1_1_1_1_1_2_0_0_0_
386,1900,2370,sol_2_1_1_1_1_2_1_2_0_1_1_
349,2351,2938,sol_4_0_1_2_2_1_1_2_0_0_1_
413,2480,3313,sol_4_0_1_2_1_1_2_1_0_0_1_
313,1973,2401,sol_2_0_2_1_2_2_2_2_0_0_1_
269,2241,2854,sol_4_0_1_2_2_2_1_2_0_1_0_
563,3692,5365,sol_8_0_1_2_1_2_2_2_0_1_1_
241,1560,1913,sol_1_0_2_1_2_2_1_1_0_0_1_
384,4661,6380,sol_16_1_1_1_2_2_2_2_0_1_1_
195,2511,3061,sol_1_1_1_1_1_2_2_2_0_1_2_
194,1734,2177,sol_2_1_1_1_2_2_1_1_0_1_1_
413,2636,3441,sol_4_0_1_1_1_2_2_2_0_0_1_
429,2621,3431,sol_4_0_2_2_1_1_2_2_0_1_0_
209,4488,5947,sol_16_0_2_1_2_1_2_1_0_1_1_
61,5014,6201,sol_16_0_2_1_1_1_2_2_0_1_2_
457,2509,3187,sol_2_0_1_1_1_2_2_1_0_1_2_
196,2248,3092,sol_8_1_2_2_2_2_1_1_0_0_0_
58,5012,6209,sol_16_1_1_2_1_2_1_2_0_1_2_
241,1560,1913,sol_1_0_1_1_2_2_1_1_0_0_1_
61,4808,6139,sol_16_0_1_2_1_2_2_1_0_1_2_
545,1700,2115,sol_1_0_1_1_2_1_2_1_0_0_1_
195,2894,3879,sol_8_1_2_2_2_2_1_1_0_0_1_
545,1700,2115,sol_1_0_2_1_2_2_2_1_0_0_1_
384,4670,6449,sol_16_1_2_2_1_1_1_2_0_1_1_
237,2114,2335,sol_1_1_1_1_2_2_2_2_0_1_0_
209,5242,6709,sol_16_0_2_2_2_2_2_2_0_1_2_
545,2249,2847,sol_1_0_2_1_2_2_2_1_0_1_2_
576,4334,6439,sol_16_1_2_2_2_2_2_2_0_0_0_
578,1177,1399,sol_1_1_2_2_1_1_1_2_0_0_0_
578,1398,1678,sol_2_1_2_1_1_1_1_2_0_0_0_
578,1444,1742,sol_2_1_2_2_2_2_2_2_0_0_0_
393,1897,2359,sol_2_0_1_2_2_2_1_2_0_1_1_
225,1558,1915,sol_1_0_1_1_1_2_1_1_0_1_0_
609,1929,2287,sol_1_0_1_2_2_2_1_2_0_1_0_
195,2894,3879,sol_8_1_1_1_2_2_1_1_0_0_1_
58,5012,6209,sol_16_0_2_1_2_2_1_2_0_1_2_
581,2110,2842,sol_4_0_2_1_1_1_2_2_0_0_0_
309,2316,2878,sol_4_0_1_2_1_1_1_2_0_1_0_
407,2456,3446,sol_8_0_2_2_2_1_2_1_0_0_0_
195,2407,2892,sol_1_1_2_2_2_2_1_2_0_1_2_
195,2894,3879,sol_8_1_2_1_2_2_1_1_0_0_1_
194,2110,2711,sol_4_1_1_2_2_2_1_1_0_1_1_
235,4775,6126,sol_16_0_2_1_2_1_2_2_0_0_1_
609,1929,2287,sol_1_0_2_1_1_2_1_2_0_1_0_
194,2658,3411,sol_4_1_2_2_2_1_1_1_0_1_2_
236,1842,2190,sol_1_1_1_1_1_1_2_2_0_0_1_
236,2951,3955,sol_8_1_1_2_2_2_1_2_0_1_0_
58,4258,5447,sol_16_0_1_2_1_1_1_1_0_1_1_
61,4260,5439,sol_16_0_1_1_1_1_2_1_0_1_1_
379,1277,1553,sol_2_1_2_2_2_1_2_1_0_0_0_
225,2440,3022,sol_2_0_1_2_1_2_1_2_0_1_2_
578,1765,2379,sol_4_1_2_1_2_2_1_2_0_0_0_
209,5242,6709,sol_16_0_1_1_2_1_2_2_0_1_2_
413,3185,4111,sol_4_0_2_2_1_2_2_2_0_1_2_
237,1971,2198,sol_1_1_1_2_2_2_1_2_0_1_0_
194,1734,2177,sol_2_1_1_2_1_2_1_1_0_1_1_
389,2318,2928,sol_4_0_1_1_1_1_1_2_0_1_1_
393,1897,2359,sol_2_0_2_2_1_2_1_2_0_1_1_
236,1772,2074,sol_1_1_1_1_1_1_2_1_0_1_0_
384,4725,6436,sol_16_1_2_1_1_2_2_2_0_1_1_
217,1731,2142,sol_2_0_2_1_1_2_1_1_0_1_0_
61,4808,6139,sol_16_0_1_1_1_1_2_1_0_1_2_
235,4775,6126,sol_16_1_1_2_2_1_2_2_0_0_1_
213,3009,3946,sol_8_0_1_2_2_2_2_1_0_1_1_
225,1560,1910,sol_1_0_1_2_2_1_1_1_0_1_1_
394,3946,5680,sol_16_1_2_1_1_2_2_1_0_0_0_
561,1152,1389,sol_1_0_2_1_2_1_2_1_0_0_0_
313,1902,2337,sol_2_0_1_2_1_2_1_2_0_0_1_
236,1880,2219,sol_2_1_1_1_2_1_2_1_0_1_0_
578,1398,1678,sol_2_1_2_1_2_1_1_2_0_0_0_
578,2874,4421,sol_8_1_1_2_1_1_2_2_0_0_0_
247,2933,3885,sol_8_0_2_1_2_2_2_1_0_1_0_
386,3040,4178,sol_8_1_2_1_2_2_1_2_0_1_1_
195,1562,1915,sol_1_1_1_2_1_1_1_1_0_0_1_
194,2495,3069,sol_2_1_2_2_2_2_2_2_0_1_2_
297,2485,3072,sol_2_0_2_2_1_1_1_2_0_1_2_
585,1570,1927,sol_2_0_2_2_1_1_2_2_0_0_0_
66,4217,5543,sol_16_0_1_1_1_1_1_1_0_0_1_
235,4672,6095,sol_16_0_2_2_1_1_1_2_0_0_1_
235,4672,6095,sol_16_0_2_2_1_2_1_2_0_0_1_
247,3123,4120,sol_8_0_2_2_2_2_2_2_0_0_1_
386,1861,2208,sol_1_1_2_2_2_2_1_2_0_1_1_
194,2800,3539,sol_4_1_2_2_1_2_1_2_0_1_2_
225,2511,3086,sol_2_0_2_2_2_2_2_2_0_1_2_
579,2683,3848,sol_8_0_2_2_2_1_2_2_0_0_0_
196,1528,1981,sol_4_1_1_2_1_2_1_1_0_0_0_
194,1666,2087,sol_1_1_2_2_1_1_2_1_0_1_1_
236,1897,2292,sol_2_1_2_2_1_1_1_2_0_0_1_
225,2250,2733,sol_1_0_2_2_2_1_1_2_0_1_2_
593,1174,1390,sol_1_0_2_2_1_1_1_2_0_0_0_
194,2801,3497,sol_4_1_2_1_1_1_1_2_0_1_2_
205,2108,2705,sol_4_0_2_1_1_2_1_1_0_0_1_
195,2110,2713,sol_4_1_2_1_1_1_1_1_0_0_1_
236,1880,2219,sol_2_1_1_2_2_2_2_1_0_1_0_
379,2669,4020,sol_8_1_1_1_1_1_2_1_0_0_0_
257,2916,3636,sol_4_0_1_2_2_1_2_2_0_1_2_
194,1734,2177,sol_2_1_1_2_1_1_1_1_0_1_1_
593,1174,1390,sol_1_0_1_1_2_1_1_2_0_0_0_
625,1932,2292,sol_1_0_2_2_2_2_1_2_0_0_1_
384,4725,6436,sol_16_0_1_2_1_1_2_2_0_1_1_
225,2108,2610,sol_1_0_1_2_2_2_1_1_0_1_2_
545,1700,2115,sol_1_0_1_2_2_1_2_1_0_0_1_
209,5036,6647,sol_16_1_2_2_2_2_2_1_0_1_2_
579,3103,4622,sol_8_0_1_2_1_1_2_2_0_0_0_
236,2219,2757,sol_4_1_1_2_2_2_2_1_0_1_0_
234,4343,5813,sol_16_1_1_1_2_2_2_1_0_1_0_
194,1666,2086,sol_1_1_2_2_2_1_2_1_0_1_1_
393,1897,2359,sol_2_0_2_2_2_2_1_2_0_1_1_
225,2511,3086,sol_2_0_2_1_2_2_2_2_0_1_2_
217,2802,3536,sol_4_0_2_1_1_2_1_2_0_1_2_
237,1971,2198,sol_1_1_2_1_1_2_1_2_0_1_0_
194,1562,1919,sol_1_1_1_2_1_1_1_1_0_1_1_
379,1159,1347,sol_1_1_1_1_2_2_2_1_0_0_0_
578,1281,1511,sol_1_1_2_2_1_1_2_2_0_0_0_
379,1383,1724,sol_2_1_2_2_1_1_2_1_0_0_0_
257,2853,3572,sol_4_0_1_2_2_1_1_2_0_1_2_
313,1822,2252,sol_2_0_1_2_2_1_2_1_0_1_0_
577,1849,2269,sol_1_0_1_2_2_1_2_2_0_1_1_
429,1671,2176,sol_4_0_2_2_2_2_2_1_0_0_0_
578,1373,1678,sol_2_1_1_2_2_2_1_2_0_0_0_
247,3123,4120,sol_8_0_1_1_2_2_2_2_0_0_1_
194,2457,3021,sol_2_1_1_1_2_1_1_2_0_1_2_
194,3719,5163,sol_8_1_1_1_1_2_2_1_0_1_2_
391,3433,4984,sol_8_0_1_1_1_1_2_1_0_0_1_
