latency,FF,LUT,solution
291,2257,3455,sol_3_0_2_1_1_1_1_1_0_0_
402,3102,4417,sol_3_1_1_1_2_1_2_4_0_1_
47,2640,3790,sol_3_1_3_1_2_2_2_1_0_1_
515,4054,5576,sol_1_1_1_0_2_2_1_4_0_1_
422,2707,3848,sol_1_1_1_0_2_1_1_2_0_1_
195,2578,3682,sol_3_0_1_0_1_1_2_1_0_1_
422,2921,3891,sol_1_0_1_1_1_2_2_4_0_1_
342,3141,4733,sol_3_0_3_1_2_1_2_3_0_1_
542,4483,6563,sol_2_1_1_1_1_2_1_3_0_1_
657,4314,6338,sol_3_1_1_0_1_1_2_3_0_1_
471,3128,4757,sol_3_1_2_0_1_1_2_2_0_1_
477,2581,4049,sol_2_0_3_0_2_2_2_2_0_0_
400,3067,4706,sol_2_1_3_0_1_2_1_3_0_0_
355,3987,5479,sol_3_1_2_1_2_2_1_3_0_0_
344,2616,4081,sol_3_0_3_1_2_1_2_3_0_0_
566,3991,5719,sol_1_1_2_0_1_1_1_4_0_0_
640,4659,6946,sol_2_1_2_1_1_1_1_3_0_0_
592,4677,6728,sol_3_0_2_0_1_2_1_3_0_1_
409,4295,5990,sol_3_1_1_1_2_1_2_3_0_1_
237,2727,3862,sol_3_1_1_1_1_2_1_2_0_1_
282,2278,3432,sol_2_0_3_1_1_2_2_1_0_0_
614,2780,4040,sol_2_1_2_1_1_2_2_4_0_0_
640,4659,6946,sol_2_1_2_1_2_2_1_3_0_0_
195,2578,3682,sol_3_0_1_0_1_1_1_1_0_1_
546,2961,4443,sol_2_1_2_1_2_2_1_1_0_1_
499,3141,4770,sol_2_1_3_1_2_2_2_2_0_1_
405,2348,3655,sol_1_1_3_0_2_2_2_2_0_0_
354,2542,3686,sol_1_1_1_1_2_1_1_1_0_1_
239,2724,3842,sol_3_0_1_0_2_1_1_2_0_1_
104,2241,3248,sol_3_0_3_0_2_1_1_2_0_0_
401,2341,3657,sol_3_1_1_1_2_1_2_2_0_0_
426,2776,4065,sol_2_0_1_1_1_1_2_1_0_1_
210,2598,3700,sol_1_0_3_1_1_2_1_1_0_1_
252,2178,3167,sol_3_1_1_0_1_1_1_2_0_0_
706,4894,7172,sol_2_0_2_0_2_1_1_4_0_1_
309,2957,4241,sol_3_1_2_0_1_1_1_2_0_1_
522,2958,4415,sol_2_0_2_1_2_2_1_1_0_1_
498,2950,4386,sol_2_0_2_0_1_2_1_1_0_1_
197,2021,2984,sol_3_0_1_0_2_1_1_1_0_0_
356,1985,2988,sol_1_1_1_1_1_1_2_1_0_0_
411,3652,5204,sol_3_0_2_1_2_1_1_4_0_0_
646,4287,6247,sol_1_0_3_0_1_1_2_3_0_1_
237,2727,3862,sol_3_0_1_1_1_2_1_2_0_1_
333,2964,4270,sol_3_1_2_1_1_1_1_2_0_1_
246,3800,5130,sol_3_0_1_1_2_2_1_3_0_1_
517,3497,5027,sol_1_1_1_0_2_1_1_4_0_0_
496,2380,3616,sol_1_0_2_0_2_1_1_2_0_0_
91,2787,3927,sol_3_1_3_0_1_1_1_2_0_1_
432,3619,5214,sol_2_1_3_1_1_1_1_4_0_1_
430,2216,3355,sol_2_0_1_0_2_2_1_1_0_0_
403,2905,4352,sol_1_1_3_0_2_2_2_2_0_1_
348,2495,3666,sol_2_0_3_0_1_2_1_2_0_0_
502,3345,4826,sol_2_1_3_1_2_2_2_4_0_1_
518,2944,4342,sol_1_0_2_1_1_2_1_2_0_1_
342,4533,6146,sol_3_1_2_1_2_2_1_3_0_1_
894,4907,7940,sol_2_0_2_0_2_2_1_3_0_0_
126,2469,3371,sol_3_1_3_0_1_2_1_4_0_0_
91,2787,3927,sol_3_1_3_1_2_2_1_2_0_1_
304,2838,4155,sol_2_1_3_1_2_2_1_1_0_1_
358,2536,3647,sol_1_0_1_0_1_1_1_1_0_1_
210,2598,3700,sol_1_0_3_0_2_1_1_1_0_1_
516,3163,4391,sol_1_1_2_1_2_1_2_4_0_1_
267,2254,3426,sol_3_1_2_0_2_1_1_1_0_0_
452,2222,3403,sol_2_1_1_1_1_2_2_1_0_0_
452,2776,4073,sol_2_1_1_0_1_2_2_1_0_1_
592,4677,6728,sol_3_1_2_0_2_2_1_3_0_1_
528,6031,8034,sol_1_1_2_1_1_2_2_3_0_1_
663,3756,5626,sol_2_1_1_0_2_2_1_4_0_0_
410,2552,3721,sol_1_0_3_1_1_1_2_4_0_0_
427,3777,5344,sol_2_0_3_1_1_1_1_4_0_1_
195,2578,3682,sol_3_0_1_0_2_2_1_1_0_1_
476,3437,4854,sol_1_1_1_1_2_2_1_4_0_0_
496,2384,3615,sol_2_0_1_0_2_2_1_2_0_0_
668,4199,6077,sol_1_1_1_0_2_1_1_3_0_1_
278,2258,3260,sol_1_0_3_1_1_2_1_2_0_0_
497,2578,4081,sol_3_0_2_1_2_1_2_2_0_0_
428,2773,4045,sol_2_0_1_0_2_1_2_1_0_1_
306,2281,3448,sol_2_1_3_0_2_2_2_1_0_0_
346,3052,4363,sol_2_0_3_0_2_2_1_2_0_1_
47,2640,3790,sol_3_0_3_1_1_2_2_1_0_1_
259,3254,4455,sol_3_0_1_1_2_1_1_3_0_0_
102,2901,3986,sol_3_1_3_1_2_1_1_3_0_1_
586,6029,8244,sol_2_1_1_1_2_2_2_3_0_1_
428,2215,3381,sol_1_1_2_0_1_2_2_1_0_0_
212,2041,3001,sol_1_0_3_1_2_1_2_1_0_0_
818,4748,7402,sol_2_0_1_0_1_1_1_3_0_1_
346,2721,4119,sol_3_1_3_0_2_2_2_4_0_0_
500,2781,4141,sol_3_1_2_1_1_2_2_4_0_0_
401,2882,4342,sol_3_0_1_0_2_2_2_2_0_1_
356,1985,2988,sol_1_1_1_1_2_2_2_1_0_0_
343,3750,5142,sol_3_1_1_0_2_2_1_4_0_1_
422,2707,3849,sol_1_0_1_1_2_1_1_2_0_1_
421,2158,3126,sol_1_0_1_1_2_2_2_2_0_0_
831,6941,10088,sol_2_0_2_1_2_2_2_3_0_1_
401,2341,3657,sol_3_0_1_1_2_1_2_2_0_0_
304,2838,4155,sol_2_1_3_1_1_1_1_1_0_1_
406,2534,3701,sol_3_1_1_0_2_2_2_4_0_0_
210,2598,3700,sol_1_0_3_0_1_1_2_1_0_1_
252,3224,4528,sol_1_1_3_0_1_1_1_3_0_1_
410,2552,3721,sol_1_0_3_1_2_1_2_4_0_0_
346,2721,4119,sol_3_1_3_0_1_1_2_4_0_0_
289,2814,4152,sol_3_1_2_1_2_2_1_1_0_1_
513,2958,4332,sol_2_1_1_1_2_2_2_2_0_1_
646,4287,6247,sol_1_0_3_1_2_1_2_3_0_1_
426,2772,4071,sol_1_1_2_0_2_1_1_1_0_1_
344,3246,4762,sol_3_0_3_0_1_1_2_4_0_1_
409,4295,5990,sol_3_1_1_1_1_2_2_3_0_1_
399,2898,4362,sol_3_0_1_1_1_1_2_2_0_1_
126,2469,3371,sol_3_0_3_0_2_2_1_4_0_0_
355,3987,5479,sol_3_0_2_1_1_2_1_3_0_0_
1055,6731,10707,sol_2_0_2_0_2_1_2_3_0_1_
516,3163,4391,sol_1_1_2_1_1_2_2_4_0_1_
615,3666,5335,sol_1_0_1_0_2_2_1_4_0_0_
49,2083,3085,sol_3_1_3_0_1_1_1_1_0_0_
432,3619,5214,sol_2_1_3_1_2_1_1_4_0_1_
346,2721,4119,sol_3_0_3_1_1_1_2_4_0_0_
342,3141,4733,sol_3_0_3_1_1_1_2_3_0_1_
346,2721,4119,sol_3_1_3_0_1_2_2_4_0_0_
768,3766,5688,sol_1_0_1_0_1_2_1_3_0_0_
343,2512,4051,sol_3_1_3_0_1_1_2_2_0_0_
